Date,AXISBANK,ADANIPORTS
2020-07-24,445.6,309.4
2020-07-27,431.55,309.05
2020-07-28,437.05,318.6
2020-07-29,440.9,315.15
2020-07-30,425.85,312.5
2020-07-31,431.65,315.2
2020-08-03,417.35,311.35
2020-08-04,429.15,314.95
2020-08-05,434.95,327.1
2020-08-06,433.0,323.8
2020-08-07,433.3,326.65
2020-08-10,431.1,331.3
2020-08-11,448.0,335.0
2020-08-12,451.1,341.2
2020-08-13,448.1,347.65
2020-08-14,435.85,348.1
2020-08-17,438.15,357.45
2020-08-18,445.8,357.45
2020-08-19,444.2,356.65
2020-08-20,434.95,353.6
2020-08-21,440.45,354.35
2020-08-24,445.8,349.0
2020-08-25,451.8,346.1
2020-08-26,463.35,354.25
2020-08-27,473.05,350.55
2020-08-28,509.2,360.05
2020-08-31,496.75,355.75
2020-09-01,485.7,348.8
2020-09-02,484.4,359.9
2020-09-03,474.95,366.0
2020-09-04,455.2,353.0
2020-09-07,458.7,352.05
2020-09-08,444.35,345.6
2020-09-09,431.25,343.85
2020-09-10,446.85,341.6
2020-09-11,447.2,342.5
2020-09-14,440.55,351.65
2020-09-15,449.55,352.65
2020-09-16,446.0,353.55
2020-09-17,442.9,346.1
2020-09-18,443.35,357.85
2020-09-21,423.35,347.85
2020-09-22,412.0,332.3
2020-09-23,419.75,324.6
2020-09-24,402.45,313.75
2020-09-25,415.05,326.15
2020-09-28,439.25,339.55
2020-09-29,426.85,341.0
2020-09-30,424.65,341.75
2020-10-01,443.7,353.3
2020-10-05,444.15,350.35
2020-10-06,449.65,362.9
2020-10-07,453.1,360.65
2020-10-08,451.9,359.75
2020-10-09,468.05,357.2
2020-10-12,468.0,357.65
2020-10-13,461.35,349.9
2020-10-14,471.3,348.95
2020-10-15,462.6,342.8
2020-10-16,472.4,349.95
2020-10-19,492.95,347.55
2020-10-20,493.95,348.95
2020-10-21,501.45,355.35
2020-10-22,510.3,358.35
2020-10-23,507.2,364.35
2020-10-26,493.35,363.7
2020-10-27,508.1,364.4
2020-10-28,504.7,353.65
2020-10-29,493.85,342.7
2020-10-30,492.5,359.85
2020-11-02,522.65,356.9
2020-11-03,534.15,353.65
2020-11-04,525.15,361.1
2020-11-05,539.3,368.65
2020-11-06,541.75,371.1
2020-11-09,565.05,367.05
2020-11-10,583.6,366.75
2020-11-11,608.65,371.6
2020-11-12,599.7,368.05
2020-11-13,610.35,365.5
2020-11-14,613.15,366.1
2020-11-17,628.8,379.65
2020-11-18,636.3,391.1
2020-11-19,611.5,381.9
2020-11-20,607.85,375.85
2020-11-23,595.6,375.15
2020-11-24,619.65,392.25
2020-11-25,599.85,398.95
2020-11-26,612.55,410.15
2020-11-27,601.6,411.55
2020-12-01,603.65,423.8
2020-12-02,608.1,438.2
2020-12-03,602.7,435.8
2020-12-04,614.5,453.7
2020-12-07,619.25,471.5
2020-12-08,620.65,463.35
2020-12-09,634.2,463.9
2020-12-10,627.05,471.0
2020-12-11,613.25,466.3
2020-12-14,615.9,467.0
2020-12-15,607.1,475.75
2020-12-16,606.1,475.55
2020-12-17,605.4,467.75
2020-12-18,609.5,463.3
2020-12-21,582.5,444.25
2020-12-22,589.75,468.65
2020-12-23,592.45,470.75
2020-12-24,610.2,478.55
2020-12-28,617.65,483.55
2020-12-29,630.2,483.4
2020-12-30,625.1,485.4
2020-12-31,620.45,483.75
2021-01-01,623.8,503.85
2021-01-04,624.7,498.9
2021-01-05,664.45,499.45
2021-01-06,654.25,496.8
2021-01-07,671.1,513.85
2021-01-08,672.7,517.0
2021-01-11,666.95,508.35
2021-01-12,675.7,511.25
2021-01-13,687.8,536.65
2021-01-14,676.0,536.95
2021-01-15,674.85,527.95
2021-01-18,657.0,515.5
2021-01-19,668.75,532.8
2021-01-20,675.75,558.6
2021-01-21,675.85,547.65
2021-01-22,644.5,535.8
2021-01-25,658.4,523.65
2021-01-27,632.1,518.85
2021-01-28,670.7,519.1
2021-01-29,662.9,509.7
2021-02-01,709.35,542.75
2021-02-02,714.2,550.8
2021-02-03,733.8,560.1
2021-02-04,743.9,568.4
2021-02-05,719.6,566.95
2021-02-08,736.15,582.05
2021-02-09,742.5,581.95
2021-02-10,734.8,576.85
2021-02-11,740.1,591.85
2021-02-12,750.4,616.6
2021-02-15,794.0,627.75
2021-02-16,775.05,636.55
2021-02-17,777.75,655.75
2021-02-18,777.0,664.05
2021-02-19,749.65,653.5
2021-02-22,719.45,673.8
2021-02-23,715.95,662.0
2021-02-24,749.4,665.2
2021-02-25,770.65,704.3
2021-02-26,724.8,675.9
2021-03-01,728.55,692.9
2021-03-02,731.25,720.5
2021-03-03,753.95,729.85
2021-03-04,736.8,752.45
2021-03-05,730.75,748.95
2021-03-08,743.3,748.4
2021-03-09,745.45,750.75
2021-03-10,760.75,745.35
2021-03-12,750.6,728.15
2021-03-15,744.4,719.05
2021-03-16,737.75,717.35
2021-03-17,727.9,688.25
2021-03-18,718.75,679.65
2021-03-19,726.25,686.25
2021-03-22,716.2,721.9
2021-03-23,730.55,738.55
2021-03-24,706.4,706.85
2021-03-25,694.6,688.25
2021-03-26,698.2,703.05
2021-03-30,695.35,710.55
2021-03-31,697.45,702.4
2021-04-01,713.0,736.25
2021-04-05,685.25,742.25
2021-04-06,677.9,835.55
2021-04-07,688.25,814.75
2021-04-08,681.6,823.0
2021-04-09,668.2,823.6
2021-04-12,635.6,744.65
2021-04-13,661.0,731.05
2021-04-15,668.85,750.35
2021-04-16,669.2,755.5
2021-04-19,648.15,720.95
2021-04-20,651.75,720.45
2021-04-22,658.7,737.8
2021-04-23,671.35,725.35
2021-04-26,700.45,730.75
2021-04-27,699.55,749.15
2021-04-28,708.15,746.25
2021-04-29,719.4,746.75
2021-04-30,714.9,730.05
